State_Name,District_Name,Crop_Year,Season,Crop,Area,Rainfall_mm,Production,Yield_kg_per_ha
Rajasthan,Jaipur,2017,Rainy,Tur,9657.1,262.6,6857.72,710.1
Rajasthan,Jaipur,2017,Rainy,Jute,6429.5,545.3,13412.66,2086.1
Rajasthan,Jaipur,2017,Whole Year,Banana,1235.9,518.2,44799.62,36249.4
Rajasthan,Jaipur,2017,Winter,Onion,4027.5,105.3,70631.78,17537.5
Rajasthan,Jaipur,2017,Rainy,Onion,3750.8,417.4,53573.53,14283.4
Rajasthan,Jaipur,2017,Winter,Potato,4600.6,50.0,54857.23,11923.8
Rajasthan,Jaipur,2017,Summer,Moong,5233.5,94.0,2964.23,566.4
Rajasthan,Jaipur,2017,Rainy,Moong,2696.8,445.4,1651.33,612.3
Rajasthan,Jaipur,2018,Rainy,Rice,2842.7,318.5,6298.71,2215.8
Rajasthan,Jaipur,2018,Winter,Wheat,10889.0,167.6,28911.2,2655.1
Rajasthan,Jaipur,2018,Rainy,Maize,5828.0,430.4,13319.71,2285.5
Rajasthan,Jaipur,2018,Winter,Maize,9058.8,65.4,20126.23,2221.7
Rajasthan,Jaipur,2018,Summer,Maize,3917.3,65.4,10983.39,2803.8
Rajasthan,Jaipur,2018,Whole Year,Sugarcane,6301.9,526.7,457962.49,72670.1
Rajasthan,Jaipur,2018,Rainy,Cotton(lint),4560.2,339.4,1886.28,413.6
Rajasthan,Jaipur,2018,Rainy,Jowar,8941.0,343.6,7201.7,805.5
Rajasthan,Jaipur,2018,Winter,Jowar,11781.0,153.7,9605.09,815.3
Rajasthan,Jaipur,2018,Rainy,Bajra,12041.5,230.5,8579.24,712.5
Rajasthan,Jaipur,2018,Rainy,Groundnut,7453.1,447.2,9977.1,1338.6
Rajasthan,Jaipur,2018,Winter,Groundnut,3525.3,84.5,4473.22,1268.9
Rajasthan,Jaipur,2018,Summer,Groundnut,7507.2,96.4,9310.71,1240.2
Rajasthan,Jaipur,2018,Rainy,Soyabean,10056.3,307.6,10815.13,1075.5
Rajasthan,Jaipur,2018,Winter,Mustard,4102.6,107.7,4572.73,1114.6
Rajasthan,Jaipur,2018,Winter,Gram,7836.1,120.0,6573.94,838.9
Rajasthan,Jaipur,2018,Rainy,Tur,8650.7,480.4,6526.64,754.5
Rajasthan,Jaipur,2018,Rainy,Jute,13134.2,433.6,28790.12,2192.0
Rajasthan,Jaipur,2018,Whole Year,Banana,3901.2,617.4,114164.1,29264.2
Rajasthan,Jaipur,2018,Winter,Onion,2844.4,150.1,38937.4,13688.9
Rajasthan,Jaipur,2018,Rainy,Onion,1251.1,574.6,14854.23,11873.3
Rajasthan,Jaipur,2018,Winter,Potato,4042.6,102.6,74341.86,18389.6
Rajasthan,Jaipur,2018,Summer,Moong,80.0,72.6,45.31,566.4
Rajasthan,Jaipur,2018,Rainy,Moong,459.2,298.8,273.67,595.9
Rajasthan,Jaipur,2019,Rainy,Rice,11884.8,511.3,30546.82,2570.2
Rajasthan,Jaipur,2019,Winter,Wheat,12329.4,87.4,34567.85,2803.7
Rajasthan,Jaipur,2019,Rainy,Maize,5350.9,457.3,13750.24,2569.7
Rajasthan,Jaipur,2019,Winter,Maize,2474.0,93.5,6793.95,2746.2
Rajasthan,Jaipur,2019,Summer,Maize,11179.6,73.4,27435.54,2454.1
Rajasthan,Jaipur,2019,Whole Year,Sugarcane,676.2,534.7,46039.14,68084.7
Rajasthan,Jaipur,2019,Rainy,Cotton(lint),3846.0,531.1,1775.86,461.7
Rajasthan,Jaipur,2019,Rainy,Jowar,5700.7,637.0,5520.88,968.5
Rajasthan,Jaipur,2019,Winter,Jowar,7454.9,50.0,4377.1,587.1
Rajasthan,Jaipur,2019,Rainy,Bajra,1878.6,561.6,1216.44,647.5
Rajasthan,Jaipur,2019,Rainy,Groundnut,12145.1,481.5,15228.33,1253.9
Rajasthan,Jaipur,2019,Winter,Groundnut,15047.6,118.6,17787.77,1182.1
Rajasthan,Jaipur,2019,Summer,Groundnut,12342.5,50.0,15909.35,1289.0
Rajasthan,Jaipur,2019,Rainy,Soyabean,2817.0,621.0,2450.02,869.7
Rajasthan,Jaipur,2019,Winter,Mustard,10826.9,50.0,12753.26,1177.9
Rajasthan,Jaipur,2019,Winter,Gram,10221.6,160.7,10738.07,1050.5
Rajasthan,Jaipur,2019,Rainy,Tur,80.0,377.1,48.39,604.8
Rajasthan,Jaipur,2019,Rainy,Jute,259.5,275.6,453.32,1747.1
Rajasthan,Jaipur,2019,Whole Year,Banana,4592.2,338.9,155475.95,33856.5
Rajasthan,Jaipur,2019,Winter,Onion,1268.7,180.4,18273.03,14403.0
Rajasthan,Jaipur,2019,Rainy,Onion,2580.4,607.9,35637.63,13810.9
Rajasthan,Jaipur,2019,Winter,Potato,2859.4,174.7,54287.06,18985.5
Rajasthan,Jaipur,2019,Summer,Moong,14476.6,50.0,10097.45,697.5
Rajasthan,Jaipur,2019,Rainy,Moong,6767.1,335.2,3674.49,543.0
Rajasthan,Jaipur,2020,Rainy,Rice,1744.7,390.8,3469.23,1988.5
Rajasthan,Jaipur,2020,Winter,Wheat,12147.4,56.1,27032.42,2225.4
Rajasthan,Jaipur,2020,Rainy,Maize,11658.2,614.7,34466.1,2956.4
Rajasthan,Jaipur,2020,Winter,Maize,14596.6,128.0,33346.16,2284.5
Rajasthan,Jaipur,2020,Summer,Maize,20165.8,115.4,46607.05,2311.2
Rajasthan,Jaipur,2020,Whole Year,Sugarcane,1841.5,443.4,120743.77,65569.8
Rajasthan,Jaipur,2020,Rainy,Cotton(lint),80.0,472.3,35.66,445.8
Rajasthan,Jaipur,2020,Rainy,Jowar,4475.3,583.2,3702.51,827.3
Rajasthan,Jaipur,2020,Winter,Jowar,4283.2,150.7,3962.68,925.2
Rajasthan,Jaipur,2020,Rainy,Bajra,17339.6,484.3,13957.28,804.9
Rajasthan,Jaipur,2020,Rainy,Groundnut,8988.5,385.9,11816.12,1314.6
Rajasthan,Jaipur,2020,Winter,Groundnut,14317.8,185.9,16105.05,1124.8
Rajasthan,Jaipur,2020,Summer,Groundnut,5221.5,60.8,6226.67,1192.5
Rajasthan,Jaipur,2020,Rainy,Soyabean,14755.3,58.7,10703.86,725.4
Rajasthan,Jaipur,2020,Winter,Mustard,19080.6,92.4,20002.26,1048.3
Rajasthan,Jaipur,2020,Winter,Gram,9068.6,104.3,8963.24,988.4
Rajasthan,Jaipur,2020,Rainy,Tur,12493.1,375.8,9252.37,740.6
Rajasthan,Jaipur,2020,Rainy,Jute,5305.0,463.5,11789.27,2222.3
Rajasthan,Jaipur,2020,Whole Year,Banana,5260.4,567.0,172968.08,32881.1
Rajasthan,Jaipur,2020,Winter,Onion,5081.3,77.7,74720.91,14704.9
Rajasthan,Jaipur,2020,Rainy,Onion,1756.0,555.2,25833.7,14712.0
Rajasthan,Jaipur,2020,Winter,Potato,2218.2,152.1,45366.48,20452.0
Rajasthan,Jaipur,2020,Summer,Moong,7184.6,124.6,4082.9,568.3
Rajasthan,Jaipur,2020,Rainy,Moong,8679.9,488.5,6237.43,718.6
Rajasthan,Jaipur,2021,Rainy,Rice,4519.1,344.3,11058.04,2446.9
Rajasthan,Jaipur,2021,Winter,Wheat,7856.5,134.8,25549.1,3252.0
Rajasthan,Jaipur,2021,Rainy,Maize,10988.6,614.1,30089.75,2738.3
Rajasthan,Jaipur,2021,Winter,Maize,8300.1,102.8,19112.82,2302.7
Rajasthan,Jaipur,2021,Summer,Maize,13034.9,50.0,39673.34,3043.6
Rajasthan,Jaipur,2021,Whole Year,Sugarcane,4483.7,286.1,233018.51,51969.9
Rajasthan,Jaipur,2021,Rainy,Cotton(lint),7933.3,647.8,4104.61,517.4
Rajasthan,Jaipur,2021,Rainy,Jowar,5961.0,373.6,5377.47,902.1
Rajasthan,Jaipur,2021,Winter,Jowar,11244.9,153.2,10717.68,953.1
Rajasthan,Jaipur,2021,Rainy,Bajra,11942.1,422.9,11983.94,1003.5
Rajasthan,Jaipur,2021,Rainy,Groundnut,4728.0,546.1,6558.23,1387.1
Rajasthan,Jaipur,2021,Winter,Groundnut,10809.4,50.0,10599.99,980.6
Rajasthan,Jaipur,2021,Summer,Groundnut,7838.7,92.6,11287.44,1440.0
Rajasthan,Jaipur,2021,Rainy,Soyabean,13653.2,455.8,15945.77,1167.9
Rajasthan,Jaipur,2021,Winter,Mustard,6463.6,162.1,6960.67,1076.9
Rajasthan,Jaipur,2021,Winter,Gram,3449.7,50.0,3125.31,906.0
Rajasthan,Jaipur,2021,Rainy,Tur,9608.2,457.9,6678.25,695.1
Rajasthan,Jaipur,2021,Rainy,Jute,13386.4,470.4,31804.08,2375.9
Rajasthan,Jaipur,2021,Whole Year,Banana,4015.0,454.8,157588.69,39250.2
Rajasthan,Jaipur,2021,Winter,Onion,2565.2,120.3,36393.59,14187.3
Rajasthan,Jaipur,2021,Rainy,Onion,2475.5,384.7,39429.81,15928.3
Rajasthan,Jaipur,2021,Winter,Potato,2764.5,189.0,41649.75,15065.7
Rajasthan,Jaipur,2021,Summer,Moong,14905.7,50.0,10342.79,693.9
Rajasthan,Jaipur,2021,Rainy,Moong,8561.2,368.3,6232.45,728.0
Rajasthan,Jaipur,2022,Rainy,Rice,11450.5,442.4,28323.79,2473.6
Rajasthan,Jaipur,2022,Winter,Wheat,80.0,99.2,229.6,2870.0
Rajasthan,Jaipur,2022,Rainy,Maize,10081.7,385.7,27638.59,2741.5
Rajasthan,Jaipur,2022,Winter,Maize,11810.1,121.4,24647.63,2087.0
Rajasthan,Jaipur,2022,Summer,Maize,3320.9,65.8,7875.17,2371.4
Rajasthan,Jaipur,2022,Whole Year,Sugarcane,3539.0,415.1,245644.23,69411.4
Rajasthan,Jaipur,2022,Rainy,Cotton(lint),4694.0,502.3,1974.84,420.7
Rajasthan,Jaipur,2022,Rainy,Jowar,14455.6,622.4,12270.66,848.8
Rajasthan,Jaipur,2022,Winter,Jowar,4414.9,116.7,4319.53,978.4
Rajasthan,Jaipur,2022,Rainy,Bajra,5859.3,727.9,5249.43,895.9
Rajasthan,Jaipur,2022,Rainy,Groundnut,7328.8,538.4,9173.81,1251.7
Rajasthan,Jaipur,2022,Winter,Groundnut,11064.6,224.0,12891.26,1165.1
Rajasthan,Jaipur,2022,Summer,Groundnut,8244.0,60.1,9646.78,1170.2
Rajasthan,Jaipur,2022,Rainy,Soyabean,6501.9,541.3,6507.64,1000.9
Rajasthan,Jaipur,2022,Winter,Mustard,17642.4,74.0,19240.82,1090.6
Rajasthan,Jaipur,2022,Winter,Gram,3220.1,129.1,3099.29,962.5
Rajasthan,Jaipur,2022,Rainy,Tur,9487.3,285.5,6217.11,655.3
Rajasthan,Jaipur,2022,Rainy,Jute,841.2,545.8,1806.52,2147.6
Rajasthan,Jaipur,2022,Whole Year,Banana,6259.5,591.2,218234.93,34864.3
Rajasthan,Jaipur,2022,Winter,Onion,3709.7,95.0,66614.56,17956.9
Rajasthan,Jaipur,2022,Rainy,Onion,3506.2,417.8,47096.2,13432.2
Rajasthan,Jaipur,2022,Winter,Potato,4293.1,82.0,81021.89,18872.6
Rajasthan,Jaipur,2022,Summer,Moong,11322.7,78.1,6663.23,588.5
Rajasthan,Jaipur,2022,Rainy,Moong,11177.6,318.0,6774.11,606.0
Rajasthan,Jaipur,2023,Rainy,Rice,8811.3,309.1,21046.84,2388.6
Rajasthan,Jaipur,2023,Winter,Wheat,14348.0,104.0,51666.34,3600.9
Rajasthan,Jaipur,2023,Rainy,Maize,9718.0,565.2,30218.51,3109.5
Rajasthan,Jaipur,2023,Winter,Maize,7225.0,119.6,18714.55,2590.3
Rajasthan,Jaipur,2023,Summer,Maize,11712.1,50.0,26308.91,2246.3
Rajasthan,Jaipur,2023,Whole Year,Sugarcane,2863.3,378.7,162308.11,56685.0
Rajasthan,Jaipur,2023,Rainy,Cotton(lint),8375.0,403.0,3963.6,473.3
Rajasthan,Jaipur,2023,Rainy,Jowar,8402.8,389.3,6348.38,755.5
Rajasthan,Jaipur,2023,Winter,Jowar,385.6,57.8,356.59,924.8
Rajasthan,Jaipur,2023,Rainy,Bajra,8883.8,410.7,7823.82,880.7
Rajasthan,Jaipur,2023,Rainy,Groundnut,16021.4,547.0,21663.26,1352.1
Rajasthan,Jaipur,2023,Winter,Groundnut,10793.4,80.5,17441.8,1616.0
Rajasthan,Jaipur,2023,Summer,Groundnut,4820.1,50.0,4715.98,978.4
Rajasthan,Jaipur,2023,Rainy,Soyabean,13677.5,201.9,13215.67,966.2
Rajasthan,Jaipur,2023,Winter,Mustard,8012.2,61.3,11274.58,1407.2
Rajasthan,Jaipur,2023,Winter,Gram,15658.8,112.7,14045.75,897.0
Rajasthan,Jaipur,2023,Rainy,Tur,5755.7,625.2,3985.23,692.4
Rajasthan,Jaipur,2023,Rainy,Jute,6704.2,337.3,16290.45,2429.9
Rajasthan,Jaipur,2023,Whole Year,Banana,5425.4,392.2,176772.78,32582.5
Rajasthan,Jaipur,2023,Winter,Onion,2544.6,108.8,45701.76,17960.0
Rajasthan,Jaipur,2023,Rainy,Onion,4011.6,512.1,59503.14,14832.8
Rajasthan,Jaipur,2023,Winter,Potato,1688.1,86.3,33615.92,19913.0
Rajasthan,Jaipur,2023,Summer,Moong,6550.7,50.0,4604.27,702.9
Rajasthan,Jaipur,2023,Rainy,Moong,8713.1,249.0,4979.34,571.5
Rajasthan,Jodhpur,2008,Rainy,Rice,80.0,429.8,178.72,2234.0
Rajasthan,Jodhpur,2008,Winter,Wheat,5805.2,68.0,14017.41,2414.6
Rajasthan,Jodhpur,2008,Rainy,Maize,9789.5,495.1,24124.71,2464.3
Rajasthan,Jodhpur,2008,Winter,Maize,9931.1,50.0,19712.17,1984.9
Rajasthan,Jodhpur,2008,Summer,Maize,9050.4,50.0,21679.2,2395.4
Rajasthan,Jodhpur,2008,Whole Year,Sugarcane,6023.6,344.8,361918.72,60083.7
Rajasthan,Jodhpur,2008,Rainy,Cotton(lint),3107.6,494.4,1359.12,437.4
Rajasthan,Jodhpur,2008,Rainy,Jowar,8593.3,484.1,6468.6,752.8
Rajasthan,Jodhpur,2008,Winter,Jowar,11707.8,137.4,8671.71,740.7
Rajasthan,Jodhpur,2008,Rainy,Bajra,12139.7,300.9,7575.35,624.0
Rajasthan,Jodhpur,2008,Rainy,Groundnut,7745.2,329.4,8046.96,1039.0
Rajasthan,Jodhpur,2008,Winter,Groundnut,10280.5,129.6,11069.65,1076.8
Rajasthan,Jodhpur,2008,Summer,Groundnut,6058.7,71.7,7372.47,1216.8
Rajasthan,Jodhpur,2008,Rainy,Soyabean,10869.9,508.8,9903.35,911.1
Rajasthan,Jodhpur,2008,Winter,Mustard,10040.2,124.1,10462.19,1042.0
Rajasthan,Jodhpur,2008,Winter,Gram,7508.7,142.3,5442.16,724.8
Rajasthan,Jodhpur,2008,Rainy,Tur,9808.1,510.2,5526.79,563.5
Rajasthan,Jodhpur,2008,Rainy,Jute,8624.8,551.6,16343.54,1894.9
Rajasthan,Jodhpur,2008,Whole Year,Banana,5175.9,475.6,177269.51,34248.8
Rajasthan,Jodhpur,2008,Winter,Onion,3085.3,110.1,41320.28,13392.6
Rajasthan,Jodhpur,2008,Rainy,Onion,5052.2,289.2,52885.31,10467.8
Rajasthan,Jodhpur,2008,Winter,Potato,6295.9,50.7,68654.06,10904.5
Rajasthan,Jodhpur,2008,Summer,Moong,14238.9,113.3,7612.14,534.6
Rajasthan,Jodhpur,2008,Rainy,Moong,1703.6,522.7,887.85,521.2
Rajasthan,Jodhpur,2009,Rainy,Rice,9317.3,493.0,20869.55,2239.9
Rajasthan,Jodhpur,2009,Winter,Wheat,8084.1,127.3,18187.75,2249.8
Rajasthan,Jodhpur,2009,Rainy,Maize,3452.6,492.2,7688.14,2226.8
Rajasthan,Jodhpur,2009,Winter,Maize,1742.6,175.1,3730.87,2141.0
Rajasthan,Jodhpur,2009,Summer,Maize,10554.9,97.9,24225.54,2295.2
Rajasthan,Jodhpur,2009,Whole Year,Sugarcane,5859.5,368.7,283716.97,48420.0
Rajasthan,Jodhpur,2009,Rainy,Cotton(lint),8612.1,533.2,2884.53,334.9
Rajasthan,Jodhpur,2009,Rainy,Jowar,15244.5,403.3,10074.32,660.8
Rajasthan,Jodhpur,2009,Winter,Jowar,5448.2,50.0,3947.94,724.6
Rajasthan,Jodhpur,2009,Rainy,Bajra,8101.2,620.9,4738.67,584.9
Rajasthan,Jodhpur,2009,Rainy,Groundnut,11423.8,461.5,13468.84,1179.0
Rajasthan,Jodhpur,2009,Winter,Groundnut,512.0,134.7,505.99,988.2
Rajasthan,Jodhpur,2009,Summer,Groundnut,12534.0,62.8,13104.2,1045.5
Rajasthan,Jodhpur,2009,Rainy,Soyabean,8664.9,474.6,7362.31,849.7
Rajasthan,Jodhpur,2009,Winter,Mustard,7899.2,79.4,7300.04,924.1
Rajasthan,Jodhpur,2009,Winter,Gram,6316.9,149.4,5675.16,898.4
Rajasthan,Jodhpur,2009,Rainy,Tur,8095.7,406.6,5557.46,686.5
Rajasthan,Jodhpur,2009,Rainy,Jute,6295.6,437.1,12137.5,1927.9
Rajasthan,Jodhpur,2009,Whole Year,Banana,4097.0,557.2,95978.18,23426.6
Rajasthan,Jodhpur,2009,Winter,Onion,2215.7,80.0,29100.96,13133.8
Rajasthan,Jodhpur,2009,Rainy,Onion,4003.5,220.0,50287.92,12560.9
Rajasthan,Jodhpur,2009,Winter,Potato,3347.6,141.1,42114.69,12580.7
Rajasthan,Jodhpur,2009,Summer,Moong,13895.3,58.5,7183.13,516.9
Rajasthan,Jodhpur,2009,Rainy,Moong,11244.6,711.7,5907.42,525.4
Rajasthan,Jodhpur,2010,Rainy,Rice,9497.5,477.1,19406.36,2043.3
Rajasthan,Jodhpur,2010,Winter,Wheat,15978.5,93.9,46920.31,2936.5
Rajasthan,Jodhpur,2010,Rainy,Maize,4884.6,404.7,9483.89,1941.6
Rajasthan,Jodhpur,2010,Winter,Maize,12097.2,209.5,26321.96,2175.9
Rajasthan,Jodhpur,2010,Summer,Maize,5563.1,50.0,11343.92,2039.1
Rajasthan,Jodhpur,2010,Whole Year,Sugarcane,1925.8,70.8,79570.77,41318.5
Rajasthan,Jodhpur,2010,Rainy,Cotton(lint),5535.4,479.8,2172.36,392.5
Rajasthan,Jodhpur,2010,Rainy,Jowar,11070.9,369.1,8949.74,808.4
Rajasthan,Jodhpur,2010,Winter,Jowar,8295.4,149.4,5755.72,693.8
Rajasthan,Jodhpur,2010,Rainy,Bajra,80.0,306.9,59.97,749.6
Rajasthan,Jodhpur,2010,Rainy,Groundnut,7459.8,247.7,8092.23,1084.8
Rajasthan,Jodhpur,2010,Winter,Groundnut,7507.1,64.4,8282.39,1103.3
Rajasthan,Jodhpur,2010,Summer,Groundnut,9841.6,57.9,10712.34,1088.5
Rajasthan,Jodhpur,2010,Rainy,Soyabean,4444.9,416.7,4171.89,938.6
Rajasthan,Jodhpur,2010,Winter,Mustard,4304.6,112.8,4450.27,1033.8
Rajasthan,Jodhpur,2010,Winter,Gram,12328.0,50.0,8234.5,668.0
Rajasthan,Jodhpur,2010,Rainy,Tur,10481.9,574.9,7437.8,709.6
Rajasthan,Jodhpur,2010,Rainy,Jute,7185.6,314.9,13698.24,1906.3
Rajasthan,Jodhpur,2010,Whole Year,Banana,5012.3,501.4,162088.74,32338.4
Rajasthan,Jodhpur,2010,Winter,Onion,4384.5,133.9,60652.71,13833.6
Rajasthan,Jodhpur,2010,Rainy,Onion,5562.6,452.4,71448.21,12844.4
Rajasthan,Jodhpur,2010,Winter,Potato,5741.7,50.0,84644.29,14742.1
Rajasthan,Jodhpur,2010,Summer,Moong,8456.3,62.3,5434.63,642.7
Rajasthan,Jodhpur,2010,Rainy,Moong,14076.2,462.0,8270.72,587.6
Rajasthan,Jodhpur,2011,Rainy,Rice,2761.0,406.5,6015.79,2178.8
Rajasthan,Jodhpur,2011,Winter,Wheat,5726.0,171.6,15001.96,2620.0
Rajasthan,Jodhpur,2011,Rainy,Maize,908.5,634.2,2171.7,2390.3
Rajasthan,Jodhpur,2011,Winter,Maize,9424.4,137.4,18418.48,1954.3
Rajasthan,Jodhpur,2011,Summer,Maize,80.0,50.0,157.84,1973.0
Rajasthan,Jodhpur,2011,Whole Year,Sugarcane,2906.0,551.2,181517.29,62462.4
Rajasthan,Jodhpur,2011,Rainy,Cotton(lint),3505.5,541.7,1325.56,378.1
Rajasthan,Jodhpur,2011,Rainy,Jowar,9098.9,259.6,6959.93,764.9
Rajasthan,Jodhpur,2011,Winter,Jowar,1271.6,102.3,829.32,652.2
Rajasthan,Jodhpur,2011,Rainy,Bajra,10485.6,755.1,7029.07,670.4
Rajasthan,Jodhpur,2011,Rainy,Groundnut,13886.6,565.2,18118.36,1304.7
Rajasthan,Jodhpur,2011,Winter,Groundnut,6664.5,103.8,8354.28,1253.5
Rajasthan,Jodhpur,2011,Summer,Groundnut,12794.6,59.3,14948.65,1168.4
Rajasthan,Jodhpur,2011,Rainy,Soyabean,12158.2,545.2,10242.71,842.4
Rajasthan,Jodhpur,2011,Winter,Mustard,12593.2,119.1,11624.3,923.1
Rajasthan,Jodhpur,2011,Winter,Gram,12805.7,87.8,12355.6,964.9
Rajasthan,Jodhpur,2011,Rainy,Tur,12794.7,50.0,5104.53,399.0
Rajasthan,Jodhpur,2011,Rainy,Jute,2456.9,442.4,4620.85,1880.8
Rajasthan,Jodhpur,2011,Whole Year,Banana,4455.4,462.6,156140.58,35045.3
Rajasthan,Jodhpur,2011,Winter,Onion,5581.2,52.0,65092.03,11662.7
Rajasthan,Jodhpur,2011,Rainy,Onion,6560.8,419.2,92775.49,14140.9
Rajasthan,Jodhpur,2011,Winter,Potato,3359.0,50.0,44280.58,13182.7
Rajasthan,Jodhpur,2011,Summer,Moong,7474.3,52.3,4360.58,583.4
Rajasthan,Jodhpur,2011,Rainy,Moong,7113.0,299.4,3752.45,527.5
Rajasthan,Jodhpur,2012,Rainy,Rice,7788.1,496.1,18918.68,2429.2
Rajasthan,Jodhpur,2012,Winter,Wheat,10413.1,124.1,28286.69,2716.4
Rajasthan,Jodhpur,2012,Rainy,Maize,6501.3,312.1,13784.69,2120.3
Rajasthan,Jodhpur,2012,Winter,Maize,11405.9,146.7,26744.46,2344.8
Rajasthan,Jodhpur,2012,Summer,Maize,1682.0,72.6,3867.93,2299.6
Rajasthan,Jodhpur,2012,Whole Year,Sugarcane,4956.4,149.8,284946.63,57490.1
Rajasthan,Jodhpur,2012,Rainy,Cotton(lint),8915.3,386.0,3452.06,387.2
Rajasthan,Jodhpur,2012,Rainy,Jowar,7474.1,313.6,5927.84,793.1
Rajasthan,Jodhpur,2012,Winter,Jowar,8238.3,120.1,6235.05,756.8
Rajasthan,Jodhpur,2012,Rainy,Bajra,10703.9,352.1,9075.16,847.8
Rajasthan,Jodhpur,2012,Rainy,Groundnut,80.0,209.4,74.04,925.6
Rajasthan,Jodhpur,2012,Winter,Groundnut,6950.9,92.6,8165.4,1174.7
Rajasthan,Jodhpur,2012,Summer,Groundnut,7445.4,70.0,9933.31,1334.2
Rajasthan,Jodhpur,2012,Rainy,Soyabean,11629.1,338.9,13195.49,1134.7
Rajasthan,Jodhpur,2012,Winter,Mustard,201.0,50.0,195.14,971.1
Rajasthan,Jodhpur,2012,Winter,Gram,8144.8,141.6,5506.22,676.0
Rajasthan,Jodhpur,2012,Rainy,Tur,5967.8,247.6,3862.89,647.3
Rajasthan,Jodhpur,2012,Rainy,Jute,8853.5,407.5,17975.11,2030.3
Rajasthan,Jodhpur,2012,Whole Year,Banana,1410.5,561.7,43903.19,31125.9
Rajasthan,Jodhpur,2012,Winter,Onion,2078.0,177.2,24660.66,11867.5
Rajasthan,Jodhpur,2012,Rainy,Onion,1597.0,460.4,18705.04,11712.6
Rajasthan,Jodhpur,2012,Winter,Potato,3060.7,96.9,50822.1,16604.7
Rajasthan,Jodhpur,2012,Summer,Moong,8121.9,50.0,5125.03,631.0
Rajasthan,Jodhpur,2012,Rainy,Moong,7559.2,591.0,4392.96,581.1
Rajasthan,Jodhpur,2013,Rainy,Rice,9155.4,341.4,22537.03,2461.6
Rajasthan,Jodhpur,2013,Winter,Wheat,7911.0,171.0,21186.94,2678.2
Rajasthan,Jodhpur,2013,Rainy,Maize,4281.1,361.7,9717.43,2269.9
Rajasthan,Jodhpur,2013,Winter,Maize,10887.7,124.7,26147.19,2401.5
Rajasthan,Jodhpur,2013,Summer,Maize,80.0,82.9,196.02,2450.2
Rajasthan,Jodhpur,2013,Whole Year,Sugarcane,1248.5,375.6,75642.43,60586.8
Rajasthan,Jodhpur,2013,Rainy,Cotton(lint),7945.1,623.7,3233.65,407.0
Rajasthan,Jodhpur,2013,Rainy,Jowar,16211.5,399.9,10689.69,659.4
Rajasthan,Jodhpur,2013,Winter,Jowar,11005.8,108.0,8626.64,783.8
Rajasthan,Jodhpur,2013,Rainy,Bajra,80.0,615.2,57.95,724.4
Rajasthan,Jodhpur,2013,Rainy,Groundnut,7558.8,420.1,7566.43,1001.0
Rajasthan,Jodhpur,2013,Winter,Groundnut,6650.0,99.4,8057.97,1211.7
Rajasthan,Jodhpur,2013,Summer,Groundnut,8445.9,105.9,9925.89,1175.2
Rajasthan,Jodhpur,2013,Rainy,Soyabean,12756.8,600.9,9501.18,744.8
Rajasthan,Jodhpur,2013,Winter,Mustard,11164.5,148.4,11097.96,994.0
Rajasthan,Jodhpur,2013,Winter,Gram,3483.5,91.9,2413.37,692.8
Rajasthan,Jodhpur,2013,Rainy,Tur,11060.5,552.0,7326.59,662.4
Rajasthan,Jodhpur,2013,Rainy,Jute,12094.3,535.2,20251.74,1674.5
Rajasthan,Jodhpur,2013,Whole Year,Banana,3063.1,479.9,100392.24,32774.7
Rajasthan,Jodhpur,2013,Winter,Onion,4885.8,120.9,55201.52,11298.4
Rajasthan,Jodhpur,2013,Rainy,Onion,2557.4,607.7,33441.57,13076.4
Rajasthan,Jodhpur,2013,Winter,Potato,3313.6,50.0,48218.04,14551.6
Rajasthan,Jodhpur,2013,Summer,Moong,5056.3,64.7,2571.95,508.7
Rajasthan,Jodhpur,2013,Rainy,Moong,1051.4,527.0,659.94,627.7
Rajasthan,Jodhpur,2014,Rainy,Rice,16867.1,653.3,32423.57,1922.3
Rajasthan,Jodhpur,2014,Winter,Wheat,5749.8,139.1,17459.63,3036.6
Rajasthan,Jodhpur,2014,Rainy,Maize,6830.9,497.2,15200.72,2225.3
Rajasthan,Jodhpur,2014,Winter,Maize,5302.7,95.9,12705.96,2396.1
Rajasthan,Jodhpur,2014,Summer,Maize,5781.8,68.5,13212.3,2285.1
Rajasthan,Jodhpur,2014,Whole Year,Sugarcane,4760.9,525.3,262237.83,55081.6
Rajasthan,Jodhpur,2014,Rainy,Cotton(lint),4543.1,443.5,2202.2,484.7
Rajasthan,Jodhpur,2014,Rainy,Jowar,9013.2,337.1,7348.71,815.3
Rajasthan,Jodhpur,2014,Winter,Jowar,4558.7,82.6,3452.15,757.3
Rajasthan,Jodhpur,2014,Rainy,Bajra,8753.7,346.2,5899.52,673.9
Rajasthan,Jodhpur,2014,Rainy,Groundnut,80.0,467.6,89.04,1113.1
Rajasthan,Jodhpur,2014,Winter,Groundnut,12002.7,93.6,11625.13,968.5
Rajasthan,Jodhpur,2014,Summer,Groundnut,10638.9,103.0,10079.25,947.4
Rajasthan,Jodhpur,2014,Rainy,Soyabean,4279.8,514.6,4546.73,1062.4
Rajasthan,Jodhpur,2014,Winter,Mustard,11172.6,140.9,10912.7,976.7
Rajasthan,Jodhpur,2014,Winter,Gram,14159.8,143.2,12063.35,851.9
Rajasthan,Jodhpur,2014,Rainy,Tur,10841.6,430.3,5241.59,483.5
